AK,231
AL,3635
AR,2067
AZ,2851
CA,13064
CO,1890
CT,2011
DC,462
DE,394
FL,11155
GA,4968
HI,442
IA,1734
ID,551
IL,7909
IN,4260
KS,1638
KY,3229
LA,3027
MA,3842
MD,3330
ME,888
MI,5419
MN,2252
MO,4059
MS,2410
MT,506
NC,5041
ND,422
NE,1062
NH,823
NJ,4826
NM,917
NV,1202
NY,9178
OH,7012
OK,2520
OR,1299
PA,7804
RI,588
SC,2847
SD,486
TN,4168
TX,11864
UT,732
VA,4332
VT,270
WA,2778
WI,2834
WV,1589
WY,247
